SMILES,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea,IC50(microM)
CCCCCCCCCCCCC\C=C\[C@]12[C@H]([C@H](C)OC1=O)[C@H](C(C)=O)C(=C[C@H]2CCCCCCCCCCCC)C(O)=O,13.666183189122153,-1.052443558932395,13.666183189122153,0.1519609167121258,0.0595314900996141,614.9520000000003,548.4240000000004,614.4910252120001,252,0,0.331501361846409,-0.4778643112460466,0.4778643112460466,0.331501361846409,0.7727272727272727,1.2272727272727273,1.681818181818182,16.552211808319512,9.54810798785818,2.6369427810520927,-2.4292100479048417,2.568154187313575,-2.490068536659437,5.984052695984012,-0.1481751305739067,1.9925120619451109,904.1890498064593,32.210685245553776,28.88511460897337,28.88511460897337,21.305802090874543,18.649250192465875,18.649250192465875,13.88843212374524,13.88843212374524,10.313826525266418,10.313826525266418,7.823292809520842,7.823292809520842,-1.91,3114743761.1066866,38.27350362119665,21.76019129837902,11.787381671440318,269.60852828530795,9.843390348640757,11.887211334113244,0.0,0.0,0.0,11.9386105759037,9.589074368143644,4.794537184071822,0.0,0.0,160.49196717840314,39.02784531432067,11.49101057623066,11.332896515558172,24.227001900856216,17.72185552226864,0.0,0.0,23.16870860788096,181.47781251380908,0.0,23.80116485057091,0.0,0.0,0.0,0.0,0.0,0.0,28.932349304857645,19.120474506015512,23.16870860788096,175.37384612606078,23.80116485057091,0.0,0.0,0.0,80.67000000000002,29.324074237419715,19.49013894705617,0.0,23.24356081054745,0.0,38.524929737556064,116.07770478943284,6.076020106833881,12.999757306524504,19.92349450621513,4.736862953800049,5.845228518487099,0.0,38.920698112104944,10.112096421531396,-0.814550118103716,-3.114825105674722,0.0,33.506561773730866,7.794790397924137,0.0,0.8205128205128205,44,1,5,1,1,2,0,0,0,4,1,5,26,0,1,1,2,10.948599999999994,181.53579999999943,1,0,0,0,0,0,0,0,1,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,3.13
Cc1ccc(NC(=O)CCn2c3ccccc3oc2=S)cc1F,13.4845948495833,-0.3418073554031344,13.4845948495833,0.2079313114134537,0.7194694542880785,330.384,315.26399999999995,330.08382694000005,118,0,0.2691227597327848,-0.4293005357552718,0.4293005357552718,0.2691227597327848,1.3043478260869563,2.0869565217391304,2.869565217391304,32.09200553762225,10.18290059904064,2.09074336350054,-2.069042577490318,2.1780915168515484,-2.14288352727662,7.709412311231584,-0.1159338232336091,1.6951567014987838,929.733221623412,16.396976746569035,12.505588386601252,13.322084967528978,11.041713895658196,7.187857710444621,7.596106000908484,5.24947161803851,5.5987124705402325,3.5917686211068416,3.895488492231283,2.3331556696087548,2.612570125753656,-2.469999999999999,204982.0264265324,15.426629615904938,6.337018213649223,3.3179918126975725,137.08957898028424,9.733939541059678,5.817220841045895,5.583020141642242,5.907179729351506,4.837385194616139,0.0,9.361636831863176,4.39041504767482,0.0,0.0,18.19910120538483,48.97053040828075,18.652964303522147,5.516700717616262,13.602103168799989,34.91216030634027,0.0,4.567099647791355,0.0,19.88931522852921,5.316788604006331,58.6826270065903,0.0,0.0,5.316788604006331,10.077801322358384,0.0,12.217873443046695,10.47427937714286,11.339293589984395,17.57834323535266,11.984273114623004,46.88172041628462,0.0,11.099720859258504,0.0,47.17,0.0,9.184952231746642,0.0,18.14522219332341,28.215999508551512,5.516700717616262,6.06636706846161,23.6235709844052,24.26546827384644,5.316788604006331,16.63502438010004,20.73732934100511,5.181076755669108,12.373425524658389,2.683031777525825,2.5306602060881125,-0.5497386668165882,12.089799051893973,0.2156049225245653,2.072144420784843,0.0,0.1764705882352941,23,1,4,0,0,0,2,1,3,4,1,6,4,0,0,0,3,4.440110000000002,89.42170000000004,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.14
Cc1nn(C)cc1C=NNC(=S)Nc1ccccc1,5.132660409842949,0.4481420068027213,5.132660409842949,0.4481420068027213,0.5103904165497976,273.365,258.245,273.10481648,98,0,0.190947546962594,-0.3313374540176497,0.3313374540176497,0.190947546962594,1.368421052631579,2.1052631578947367,2.736842105263158,32.09204673302472,10.28405650949514,1.9901564894642108,-2.0533710898653696,2.0403822893898,-2.2327728559164446,7.80076280704685,0.7563515250920053,1.884595547660986,588.3359742021815,13.664925939000156,10.79134096129112,11.607837542218846,9.147867045540842,5.802982987438754,6.211231277902617,4.033672223983636,4.4419205144474985,2.452817084277334,2.646166249810827,1.5856351358296177,1.7561908936968484,-2.2099999999999995,24427.687225695216,13.227051971963204,6.102806412986265,3.888065465804617,116.8794623606244,5.316788604006331,0.0,5.112436884724758,0.0,0.0,0.0,10.10759433225557,0.0,10.20008933404076,0.0,18.19910120538483,31.274344779660534,24.495353320670823,11.908528574383777,0.0,29.232297181990333,0.0,15.206276140556607,12.149079508416913,6.923737199690624,5.316788604006331,47.78605840046658,0.0,0.0,10.742580001116716,5.687386274683562,0.0,12.217873443046695,21.107522207706296,7.04767198267719,6.923737199690624,11.257379486545457,41.63008643966085,0.0,0.0,0.0,54.24,0.0,0.0,0.0,0.0,5.112436884724758,16.944765761229018,0.0,10.8964035146805,50.50008809628894,20.94266933515748,12.217873443046695,1.7472489659444024,5.132660409842949,0.0,11.787450179924026,5.574627023776555,0.0,9.691796305579675,3.5927499055177625,1.932434151129588,1.874366391618376,0.1538461538461538,19,2,5,0,0,0,1,1,2,4,2,6,3,0,0,0,2,2.04902,81.33740000000003,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.15
CCCCC(=O)Nc1ccc(cc1)C(=O)NNC(=O)c1ccc(C)c(Br)c1,12.153906349015475,-0.4459380718604644,12.153906349015475,0.0503948908945643,0.6042782839580298,432.31800000000015,410.1420000000001,431.084453664,142,0,0.2692309224547919,-0.3260977065856623,0.3260977065856623,0.2692309224547919,0.925925925925926,1.5185185185185186,2.111111111111111,79.91873123984257,10.137945015951946,2.1037399939140493,-2.0923250333825507,2.1696739169009427,-2.411607532794133,9.103226232174004,-0.1158363454863783,1.8875507399422893,834.8656225415644,19.811190308942127,15.26548157228784,16.851478111402546,12.9010859031649,8.671415920738733,9.464414190296086,6.101291319908921,6.955628219083442,3.9118223329890176,4.766159232163538,2.257722573629468,2.636514771247547,-2.6699999999999995,889030.675847173,20.639596702913565,9.87062330379334,6.213919734166805,166.3798707175657,5.316788604006331,0.0,0.0,5.907179729351506,11.814359458703011,0.0,25.235194346436234,0.0,0.0,0.0,35.34086978902759,55.30621272508329,27.707830396835973,0.0,14.383611552215466,39.33886936068743,0.0,10.85158279422077,0.0,33.10993926815928,5.316788604006331,63.62764347015467,0.0,0.0,16.1683713982271,5.687386274683562,0.0,15.929943897949348,17.721539188054518,4.794537184071822,6.923737199690624,52.46563091170328,46.93728899506369,0.0,0.0,0.0,87.30000000000001,11.814359458703011,14.383611552215466,0.0,5.907179729351506,23.23511088100356,22.877814253381427,0.0,36.39820241076966,19.913841467842857,32.09831529617645,0.0,0.8176381237180785,3.37126796322175,35.97147384011227,2.779570342748276,7.196943547548394,-0.9094277193086876,11.64572535371992,2.265138424573097,3.945003457000241,0.0,0.25,27,3,6,0,0,0,2,0,2,3,3,7,6,0,0,0,2,3.961020000000002,108.40810000000003,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.17
CCOC(=O)N1CCC(CC1)N(CCN(C)C)C(=S)Nc1ccc(Oc2ccccc2)cc1,12.0426386291743,-0.2274958697700688,12.0426386291743,0.2274958697700688,0.5632618883879214,470.63900000000007,436.3670000000003,470.235161948,178,0,0.4092427535724964,-0.4573819098798574,0.4573819098798574,0.4092427535724964,1.0303030303030305,1.6666666666666667,2.272727272727273,32.092048007928526,10.036134758613487,2.2847935123036387,-2.3952773633297846,2.236050620543096,-2.510927175357795,7.800529198913455,0.0866640913441518,1.5991718428346475,884.2848544424814,23.631181265251023,19.69788410855742,20.514380689485147,15.956728795830722,11.429700770752012,11.837949061215877,8.283456954132506,8.670155285199492,5.564736912072616,5.901307684901106,3.75875480792198,4.116964229537251,-2.839999999999999,23618738.640058134,24.795581421251946,12.413377092887124,7.611620135644002,201.8036696596682,29.490243704157862,11.49902366656781,5.112436884724758,0.0,0.0,6.093240070938415,0.0,4.794537184071822,0.0,0.0,18.19910120538483,82.4768002647134,37.90825272748182,6.606881964512918,14.26826309167192,29.11093667339343,0.0,14.699729192551434,0.0,25.807221274690605,52.19804015752393,54.59730361615449,0.0,11.49902366656781,10.05365155780638,10.481923458755384,11.49902366656781,12.217873443046695,78.82849853088015,4.736862953800049,0.0,19.765380445542643,54.59730361615449,0.0,0.0,0.0,57.28,0.0,4.794537184071822,0.0,12.135080900086376,24.808831661062825,43.11756599892854,0.0,4.899909730850478,61.52104081584511,29.211952031061667,21.691599350646797,11.02150605113794,5.810528479540475,18.23444728385772,4.083834578520726,0.9159484086206672,1.5752044405230388,17.78857350777674,1.490592091471544,5.294690029872523,4.118008462011958,0.44,33,1,7,0,1,1,2,0,2,5,1,8,8,0,1,1,3,4.660200000000004,136.05569999999992,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,3,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.17
COc1cccc(c1)-n1cc(-c2ccc3nonc3c2)c2cc(cnc12)-c1ccc(cc1)C(O)=O,11.241673050301834,-0.9578545680094128,11.241673050301834,0.2381279270775886,0.3554828362949853,462.4650000000002,444.3210000000003,462.132805056,170,0,0.3351789637032716,-0.4966873977482919,0.4966873977482919,0.3351789637032716,0.9142857142857144,1.7142857142857142,2.5142857142857142,16.56266540847035,10.010667707488064,2.159980810815401,-2.0754725264066143,2.353648244763894,-1.956121524220381,5.9859502557894935,0.0696630459128124,1.566307400187142,1717.251214528208,23.940582342009534,18.543716617546146,18.543716617546146,17.101688085973592,10.825152338775707,10.825152338775707,8.059636879320053,8.059636879320053,6.0046589526707415,6.0046589526707415,4.207475361388987,4.207475361388987,-4.98,216453285.3407548,20.61451970172221,8.105022470044327,3.5715856460745203,198.54031783776395,14.41048999643211,22.43009048928416,0.0,0.0,0.0,5.969305287951849,0.0,14.40755464191238,0.0,0.0,24.26546827384644,63.90479897687615,34.97318140954655,18.36063530765809,19.26696646960593,28.03610815841689,0.0,19.86440468298945,0.0,0.0,7.109797541277533,90.7535434564625,0.0,33.69070407475545,4.736862953800049,0.0,5.749511833283905,0.0,38.05003490705954,0.0,0.0,10.357988675768818,89.81913090165885,0.0,50.007995111936594,0.0,103.27,5.969305287951849,9.901064578912528,0.0,5.563451491696996,11.033401435232523,44.72410550998798,0.0,37.57210938673705,53.2285126986357,16.379693582712502,14.349880411640603,12.318442291987878,0.0,16.04640613798135,18.04029299717459,6.934693179015662,-0.2114365162973496,22.39802527721761,3.8350502905350488,0.0,1.6385263423852092,0.037037037037037,35,1,8,0,0,0,3,3,6,7,1,8,5,0,0,0,6,5.6025000000000045,130.8153,0,0,0,0,1,4,0,0,1,1,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.2
Clc1cccc(c1)N1CCN(CC1)S(=O)(=O)c1ccc2N(CCc2c1)C(=O)Nc1ccccc1Cl,13.357183429594212,-3.645195824992752,13.357183429594212,0.2507569788450021,0.5088146379363345,531.4650000000003,507.2730000000004,530.094616988,182,0,0.3258798601427125,-0.3688435872771288,0.3688435872771288,0.3258798601427125,0.8571428571428571,1.6285714285714286,2.3714285714285714,35.49678633007847,10.156808711219387,2.3132537037406897,-2.351082758722882,2.3253692496087432,-2.4823774552228026,7.88743683540253,0.2571009293150743,1.282983601113166,1374.629828448593,24.578775022443736,18.824056542578955,21.152411015543592,16.824536971774705,11.294384242517014,13.490376517336104,8.4731603374399,11.254731224594154,6.3568775020218204,8.816199692446013,4.503356962144364,6.344221697865627,-2.78,113563841.04115884,23.93836262901631,9.69846029693636,4.838953200594182,214.44671766578315,10.216698334856808,0.0,0.0,10.023291153407584,0.0,6.031114512338072,4.899909730850478,13.212334168400758,4.305215991296234,0.0,41.40098098584986,60.51520966231588,49.12118789267132,15.605503063942663,13.212334168400758,56.318444270261374,0.0,4.305215991296234,0.0,11.316305098443785,47.840390095270166,82.33875587225737,0.0,0.0,15.116608065707286,21.85669600812251,0.0,23.20187978046503,51.47790951752612,16.444112776333593,0.0,5.563451491696996,71.62552122859549,10.045266627482652,0.0,0.0,72.96000000000001,10.023291153407584,13.212334168400758,0.0,10.926597987855846,60.56464282933865,11.250837766380558,4.305215991296234,47.36447921008175,24.26546827384644,10.216698334856808,23.20187978046503,28.23480749519183,12.258851711650427,16.84008762607355,3.9396818435190974,3.0585130434273635,0.0,19.297163795946663,0.5805351967372236,2.407777334668812,-3.645195824992752,0.24,35,1,7,0,2,2,3,0,3,4,1,10,4,0,1,1,5,5.098900000000005,140.3864999999999,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,3,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3.2
CCOC(=O)CN1C(=O)S\C(=C\c2ccc(OCc3ccc(cc3)C(O)=O)cc2)C1=O,12.399156903758188,-0.984446822621827,12.399156903758188,0.1735687595960653,0.4890761384793334,441.4610000000002,422.30900000000025,441.088222948,160,0,0.3351786090840209,-0.48891666662098,0.48891666662098,0.3351786090840209,1.064516129032258,1.7419354838709675,2.3548387096774195,32.16666683822637,10.136389052147472,2.361020026905973,-2.103122435366568,2.319383135842884,-2.3399955828483314,8.180207923718019,-0.1454952383533151,1.5988416406013688,1028.8298739884171,22.38010440969447,16.569637990513236,17.386134571440962,14.867412398353686,9.331689831966411,10.148186412894136,6.432663429112808,7.425854832473912,4.250378475716481,5.157770199020794,2.693892709759368,3.532186221010664,-3.5899999999999994,8605340.629542613,22.10323234538581,9.944140923884415,5.728958029867466,181.992840590767,14.580253302440804,18.9011502037094,0.0,0.0,11.146391442523791,11.9386105759037,19.28352128306594,4.794537184071822,0.0,0.0,24.26546827384644,60.154013513156045,0.0,17.07546997009996,33.758402038728086,40.922907074652485,0.0,4.899909730850478,0.0,13.530619164203545,13.151638370425491,70.12642753667392,0.0,5.749511833283905,4.736862953800049,4.794537184071822,5.749511833283905,11.761884949391115,46.24307751454416,20.93281928645661,0.0,28.40862885885343,53.43607306158293,0.0,6.076020106833881,0.0,110.21,29.62975842434006,19.178148736287287,0.0,23.68235193461288,11.3129633249809,22.225246171938583,12.13273413692322,49.39795971729416,0.0,0.0,14.580253302440804,10.46993565955682,0.7692922241671061,47.95259134839802,8.401260840310306,1.7258508515580937,-1.5601729462033238,13.31712035092392,1.5738685331046094,1.6835864715177755,0.0,0.1818181818181818,31,1,8,0,1,1,2,0,2,7,1,9,8,0,1,1,3,3.563200000000001,113.48530000000004,0,0,0,0,1,0,0,0,1,1,4,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.24
CC(C)OC(=O)C1=C(C)N=c2s\c(=C/c3ccc(OCC(O)=O)cc3)c(=O)n2C1c1ccc(Cl)cc1,13.601444527416447,-1.0672534852372049,13.601444527416447,0.296207979263535,0.4733138561992261,526.9980000000003,503.8140000000003,526.0965351359999,186,0,0.3412221183490696,-0.4819184836749174,0.4819184836749174,0.3412221183490696,1.1666666666666667,1.8333333333333333,2.4444444444444446,35.49569252609225,9.956963831239785,2.332898321581545,-2.2502307654173705,2.3117995059057983,-2.397095050799774,7.065528027582783,-0.142988433912131,1.8086180503232747,1518.295848031037,25.982398705266423,19.72705474456472,21.299480271510895,17.13393804853321,11.074150404059136,12.268611457996087,8.338868529889556,9.784403232891025,5.310253489939109,6.545172191549993,3.777425678030964,4.9500198611836765,-3.69,94516227.31631364,25.40432488600181,10.512003584281915,5.4203305932474,214.94937953412617,14.580253302440804,5.749511833283905,11.408284617974992,0.0,5.559266895052007,11.9386105759037,9.361636831863176,14.581479100779312,0.0,0.0,47.20319404201369,62.23960296314618,5.022633313741326,27.948296737630532,24.169327670584444,40.95235645090483,0.0,4.567099647791355,4.992404732635669,32.917018815968135,6.606881964512918,95.6381690981484,0.0,5.749511833283905,19.629878179923303,0.0,5.749511833283905,22.93772576816725,34.323085970796974,14.325937321943693,0.0,37.93995541161382,69.58802230752548,5.022633313741326,6.076020106833881,0.0,107.19,24.58733336956458,14.383611552215466,0.0,11.66323328280031,36.93948881291857,5.563451491696996,15.903885525726093,75.37816825359864,0.0,4.992404732635669,26.18119319267332,12.58140691499415,7.302674765000432,42.39858905010073,9.288010789707972,1.9061228769259984,-1.1921524121731912,12.967304845361683,1.3800405257957578,4.812447088730909,0.0,0.2307692307692307,36,1,8,0,1,1,2,1,3,8,1,10,7,0,0,0,4,3.303600000000001,136.01879999999994,1,0,0,0,0,1,0,0,1,1,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.24
O=C1Nc2ccc3sc4ccccc4c3c2C1=O,11.944752928949358,-0.5344619236583521,11.944752928949358,0.4313397581254723,0.6252874464079272,253.282,246.22599999999997,253.019749464,86,0,0.2963913713765513,-0.3184032528952487,0.3184032528952487,0.2963913713765513,0.9444444444444444,1.7777777777777777,2.6666666666666665,32.133503771613164,10.034036929151805,2.305038133458562,-1.9828423975673035,2.399517045199396,-2.1201240266718533,7.255046791294711,-0.1116441815915125,2.268076855474812,847.492894191435,12.27565640300939,9.188846486529346,10.005343067457073,8.75402019542349,5.5545304526403125,6.371027033568038,4.242729018618133,5.326505975104959,3.2249146252283665,4.3609439058773765,2.4492641835276863,3.5630200995467702,-2.2,30772.410601847103,9.791851516523314,3.1738570334669607,1.077874182414523,106.03205491233844,5.316788604006331,0.0,0.0,0.0,11.690424675716445,0.0,9.589074368143644,0.0,0.0,11.336785877934735,18.19910120538483,18.19910120538483,20.172288261867795,11.250837766380558,9.589074368143644,48.88688509020254,0.0,0.0,0.0,0.0,5.316788604006331,41.96165390246666,0.0,0.0,5.316788604006331,5.687386274683562,0.0,11.336785877934735,11.690424675716445,4.794537184071822,0.0,10.357988675768818,36.39820241076966,0.0,20.172288261867795,0.0,46.17,11.690424675716445,9.589074368143644,0.0,0.0,11.250837766380558,20.172288261867795,0.0,17.403152946396347,30.33183534230805,5.316788604006331,0.0,2.1739342403628124,1.639650415721844,23.42016896573444,4.550350292894936,1.1490769085411945,-0.9658016817838244,11.699287525195263,0.0,0.0,0.0,0.0,18,1,3,0,1,1,2,1,3,3,1,4,0,0,0,0,4,3.189300000000001,72.29120000000003,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.25
CN(C)c1ccc(cc1)C(=S)N1CCN(Cc2ccccc2)CC1,5.7115835865006135,0.9719141051482322,5.7115835865006135,0.9719141051482322,0.7908739710529463,339.50800000000004,314.30800000000005,339.1769188,126,0,0.1087746332509332,-0.3776608874611675,0.3776608874611675,0.1087746332509332,0.9166666666666666,1.5416666666666667,2.125,32.092040238838884,10.13419291799454,2.193133455839213,-2.3596606133361573,2.160471977389569,-2.475052895076985,7.802907714850751,0.177099498765103,1.5472218845890513,659.043133528945,16.94094682093905,14.481575405603111,15.298071986530838,11.631030293135233,8.462507959978145,8.870756250442009,6.495248370428951,6.881946701495938,4.539162135203749,5.033063285346427,3.035417654777954,3.3540746041009637,-1.91,364347.6796924056,16.930714071918974,7.773971048490789,4.132700588252859,150.04048434501962,9.799819461700956,4.988502101738191,0.0,0.0,0.0,0.0,4.899909730850478,0.0,0.0,0.0,42.549708785354746,29.82891976554344,58.06996376129781,0.0,0.0,22.89376181946845,0.0,9.799819461700956,0.0,6.544756405912575,45.17427931985515,65.72420659954848,0.0,0.0,4.899909730850478,5.687386274683562,0.0,12.217873443046695,55.06269115244382,6.544756405912575,0.0,11.126902983393991,54.59730361615449,0.0,0.0,0.0,9.72,0.0,0.0,0.0,0.0,0.0,43.27573562299806,11.250837766380558,0.0,0.0,83.39237677406032,12.217873443046695,0.0,5.7115835865006135,7.916618636460809,0.0,3.730685680163356,0.0,19.21514435228277,0.0,5.149605800844979,4.109695277080808,0.35,24,0,3,0,1,1,2,0,2,3,0,4,4,0,1,1,3,3.2459000000000024,105.76100000000004,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.25
